Country	Sector	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024
Ukraine	Wholesale and retail trade, transport, accommodation and food service activities	6263.20	9006.40	9523.80	10167.50	11707.30	15098.50	18601.20	22623.60	27007.20	19555.60	23399.50	27702.10	30154.90	30777.30	21967.20	17400.00	17320.50	20590.50	22534.40	28561.50	28524.10	33681.10	26521.40	30282.90	
United Kingdom	Agriculture, forestry and fishing	15377.00	14409.80	17408.50	15964.10	14883.70	11221.10	12967.00	12812.30	13622.10	11953.70	11368.10	13332.50	13590.30	13515.30	17447.80	17123.60	14024.70	13536.50	13772.90	14863.80					
United Kingdom	Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies	46820.20	48642.00	53235.40	51896.70	57156.80	60270.50	62797.60	63046.10	56068.20	51571.40	56156.20	56692.20	62054.30	63757.90	70732.60	82591.20	76804.80	76437.00	79691.70	82885.00					
United Kingdom	Construction	98242.80	101104.70	108603.30	103177.80	107480.90	117490.50	125538.00	134677.20	118477.20	91051.00	96190.40	99042.50	109212.30	112167.10	126316.20	151330.90	137955.80	136374.00	139253.50	147894.10					
United Kingdom	Financial and insurance activities	80481.70	81459.10	87623.00	92511.50	111453.50	133135.40	145028.10	169409.90	135606.80	133627.40	135784.10	136562.70	144612.60	143049.20	154756.10	161074.10	154118.50	144188.80	146112.30	142979.40					
United Kingdom	Industry (except construction)	317998.90	302563.20	301351.70	280147.10	287267.60	296197.70	313272.10	311703.20	281290.50	237707.40	259370.00	258975.90	285350.30	284691.40	302323.50	335823.30	296594.20	292339.20	299523.00	302656.70					
United Kingdom	Information and communication	100134.50	101592.00	106079.50	104526.10	111247.20	115810.20	117366.10	128380.60	113916.00	99190.70	104627.90	108872.20	119888.50	116483.80	129149.50	148543.80	142320.70	138151.20	141874.70	156533.00					
United Kingdom	Professional, scientific and technical activities; administrative and support service activities	161098.00	170588.70	178321.60	171895.50	186150.60	193100.30	208478.40	221604.80	196528.90	174440.50	191166.20	193791.80	215891.60	224495.40	251602.70	298729.70	275024.40	271067.80	279778.70	294328.80					
United Kingdom	Public administration, defence, education, human health and social work activities	254759.80	272680.80	288066.70	284307.60	313061.00	334514.50	355296.10	368696.80	330808.30	309199.30	330678.20	332949.30	364602.20	350492.20	379073.80	432500.30	396206.10	382230.50	391225.40	416851.80					
United Kingdom	Real estate activities	235246.40	238450.20	240216.00	225801.00	235400.60	243327.00	254121.10	264004.70	244113.90	197818.00	202037.70	210304.40	246245.40	240695.40	273582.10	324650.10	302936.00	282797.40	291497.80	302514.30					
United Kingdom	Total - all NACE activities	1612297.40	1645612.40	1699010.90	1634049.60	1744960.70	1834154.70	1943009.70	2033500.90	1805498.10	1582473.60	1686185.10	1707464.20	1886449.10	1870799.30	2060776.30	2358745.70	2168894.90	2103425.50	2159178.70	2256819.00					
United Kingdom	Wholesale and retail trade, transport, accommodation and food service activities	302137.90	314121.90	318105.10	303822.30	320858.80	329087.50	348145.20	359165.00	315066.30	275914.20	298806.30	296940.80	325001.50	321451.60	355791.90	406378.80	372909.70	366303.20	376448.80	395312.00					
